Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Israel,ISR,8756.37329946438,9421.10621894085,9889.12590902548,10551.1151037208,10946.8380435048,11522.1522590068,11223.9465413277,11071.5921828256,12603.5307469767,13945.1327057611,14476.0795346139,15564.1903908628,17016.6723343038,17254.9127649999,17833.7651151939,17996.4112059125,17655.852090343,17443.6550447601,18028.4443796853,18662.0989670399,18523.7112731595,19128.1309869297,19163.1685346299,19449.824255435,19376.4416042604,19806.2495677505,20319.3453143863,21421.2882107987,21682.3685123779,21440.1587510678,22307.4301634161,22627.626632006,23555.1962722555,23881.5994936481,24999.7260557082,25948.7323912948,26762.0191453672,27081.6170854316,27545.1108182352,27744.9220453844,29352.2758538156,28717.1277542377,28110.3463494109,28011.8266813741,28808.8298448048,29498.6336701064,30599.2172149639,31871.0466312068,32338.6662012343,31924.7910234896,33112.7068111258,34314.6503871244,34542.8817579662,35338.6242052342,36013.6686508041,36123.9907881129,36969.741657336,37809.4415224874,38599.1089040283,39302.6518220125,38049.9903345588,40911.4355330311,42710.4017586756,42852.5810267712,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Italy,ITA,9731.19625389748,10459.714363523,11033.68886401,11567.9458703087,11794.1608356407,12077.4620215465,12701.1618805091,13514.7573625089,14308.5594206087,15095.4127878086,15813.2011151821,16025.774880121,16523.1331630299,17580.9120721826,18426.9080079986,17934.3228585104,19116.6107654729,19522.9969341739,20083.8802098074,21219.2669568741,21901.9268726405,22060.3287109607,22135.1628478985,22385.8416078726,23102.8115432379,23742.3854885964,24420.0802796796,25196.9881135514,26241.1619178713,27109.9705713608,27625.1792401549,28030.7653844433,28245.4271224971,27987.4328992052,28583.6255334144,29408.3209648256,29795.659782462,30353.3778330306,30892.1758716425,31405.2609086396,32609.6674684471,33245.2803732961,33285.4148556776,33159.8415780158,33431.5599098693,33521.3202180455,34022.1190389231,34345.7598862545,33769.8973537384,31832.9860141479,32220.4860698495,32388.8180099136,31292.1311312137,30369.1293679326,30091.3481539205,30387.1293187854,30815.0869082281,31356.224035187,31675.5758014951,32180.4341021496,29469.7989279182,32267.7090970216,33840.3432155508,34088.088128227,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Jamaica,JAM,..,..,..,..,..,..,3921.00936427155,3944.82549922615,4123.87848079124,4303.6370819599,4763.60871569935,4815.24379630176,5600.57368551674,5213.25512633628,4918.32420065763,4837.51199696179,4454.98938664447,4286.7133147414,4234.9598365577,4141.3362804261,3857.06561622744,3907.58698559803,3934.02362080234,3953.61770868909,3841.53525709487,3685.98178241151,3720.50350246099,3982.11264719632,4112.19684347709,4377.0629440887,4526.50159323362,4704.01222472021,4748.86205122046,5142.58835187444,5160.4307955405,5229.03067140027,5172.78239570246,5066.85282562384,4906.41450897104,4919.4174468527,4928.33188369804,4963.06607294795,5031.19564397903,5184.14288666889,5222.09798764334,5239.67290258786,5363.82690314058,5414.90880663073,5347.63274507982,5094.03087418339,4998.66718141268,5063.19380143837,5010.45967443592,5016.0313458778,5032.44263080999,5062.89556466908,5119.03971902628,5159.34337408318,5248.77402203987,5289.65492391338,4752.33342267359,4958.84581479999,5215.08607266374,5328.61624140582,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Japan,JPN,6388.87810064976,7094.47046454383,7655.05526031226,8219.98739660426,9084.79518054167,9510.54956577863,10426.6399027996,11462.9263865587,12794.6236237767,14221.0523672392,14114.3158179076,14456.8211953459,15455.1369428391,16463.2791725065,16046.7846823822,16333.6748183256,16801.9250306258,17370.6165468412,18120.7284269821,18953.3339137399,19334.3747442401,20011.8292508853,20525.2958514713,21122.9648423051,21912.1518618524,22898.9942415023,23527.7125188459,24503.0845657802,26026.8648821107,27199.939969537,28422.2131195125,29308.274088137,29462.6539670948,29232.4397928178,29466.7552451756,30171.1637924347,31046.1701544648,31276.1930771932,30795.0888900928,30636.266116943,31430.6311303282,31476.052066579,31416.1241772435,31830.2175849262,32515.1158024317,33098.5474664872,33531.5185630775,33990.0360341685,33557.6454041531,31651.0837739853,32942.2020783725,33011.13423011,33518.444936892,34239.8862473683,34386.905855287,34960.6393843385,35242.1993771881,35861.9728545838,36138.5290824719,36043.7844013365,34650.7967802766,35701.4542716142,36202.639274898,36990.3301140205,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2926.45125614878,3073.82095340642,3415.76551832763,3991.69034157644,4278.6328839702,4816.74408026333,4939.75537300451,4619.9825173175,4605.21127002269,4280.41643791534,4312.61101897606,4213.3547984474,4080.28749525417,3472.2250968608,3202.33686003165,3010.13731183677,3264.84472634328,3238.47541692105,3240.44545104214,3303.28717864788,3262.10615178904,3280.69793184873,3302.29942733776,3341.65644275163,3412.07673213708,3518.76635312228,3644.62434644332,3713.15193593268,3935.15704743447,4151.61313015439,4209.86864014361,4287.35229821209,4489.95545537311,4615.23067817324,4621.5742854131,4631.67703841605,4677.47613977192,4556.52023716712,4282.11872849239,4042.75678097555,3933.14704611068,3940.70199181145,3928.77026821205,3919.06426916073,3806.87949354914,3874.32707806481,3909.80226400152,3950.31227288316,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5557.08215736977,4910.15324119135,4635.42154654073,4223.1282023154,3740.97810892024,3498.51454364229,3583.36908423331,3728.96386519689,3750.56494562659,3899.65723139778,4269.33016782791,4822.52862802669,5267.6990320263,5724.43199248054,6233.29439373307,6787.4115548789,7450.39687062615,8036.87599811505,8216.52181589585,8218.39912556048,8704.70655484556,9223.3021336315,9531.91477617058,9959.72586930534,10226.7100539683,10196.1226255982,10151.423313302,10404.2718646317,10670.2120148279,10989.6840718388,10565.0359816235,10873.3915275276,11058.3482413407,11453.3952725363,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Kenya,KEN,792.958020207348,704.532413221054,742.214802683441,776.61405320386,783.777273902912,768.312009345226,847.028481793247,841.449011083599,873.396320093881,906.636182608442,831.801819281121,980.029449369286,1108.22714085008,1133.74828467608,1140.55255920466,1113.00977634208,1100.6565011535,1165.36861222478,1203.76787713531,1251.31913330141,1275.28269729355,1276.92778781689,1250.61396929068,1221.53485890834,1198.09437242046,1204.91932367736,1245.98851025394,1274.22087961614,1306.36433683504,1320.50774519897,1329.33312766232,1305.46415701447,1255.93870622359,1223.50616725762,1219.7841113305,1237.88250467675,1254.21025248674,1226.19542113337,1232.06658106635,1224.63404639886,1195.41296851656,1202.29348759987,1171.4262517349,1169.14433674051,1191.25443604556,1223.44738472019,1263.54164666211,1309.91092948216,1273.77226103073,1276.73503486074,1340.16467408856,1370.58000874482,1396.30178709756,1413.94142522583,1450.59338202277,1489.11959777284,1517.97796057742,1542.33773973372,1596.69045914945,1645.70961777862,1609.33414078281,1698.89578271444,1747.53198804428,1808.40479129677,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,1473.59705796086,1411.81578729325,1552.54646406197,1844.89991222101,2663.39389676594,2816.41012049413,2073.59109217369,1990.87497135555,2025.51458714859,1781.69204330242,1734.32994559361,1811.68113801607,1763.17910219659,1565.11839160727,1754.01221606002,1492.76032624447,1422.51648576931,1406.31566848507,1675.63809024261,1516.91504310773,1387.65291745794,1283.34636341684,1564.72311281185,1539.30445964374,1547.62397647288,1566.47246119761,1539.33665080748,1529.24949484426,1569.02701626793,1482.19199839683,1555.58163876136,1477.95152090297,1467.99249991305,1415.54587814327,1378.95845078454,1368.99725739118,1419.38693237616,1433.35742787716,1361.83585343997,1340.27572148771,1328.78757544885,1348.060276659,1405.5027269033,1493.49114108782,1492.85058580954,1639.85274301496,1731.43693361219,1769.51190858639,1803.94864497849,1835.21962590991,1793.38536230105,1911.69443416476,1954.50275057384,2003.46946759298,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,"Korea, Rep.",KOR,1027.65478060417,1066.80385223795,1077.11603032602,1142.0276294736,1217.94699410879,1274.2724441705,1391.67246263597,1482.99525342715,1639.75015442225,1836.47870739596,1977.42941286358,2143.28913020771,2255.20673616978,2545.77754274699,2740.58529939811,2906.15049933566,3238.2698721178,3581.46823922047,3913.83317387391,4189.18148771045,4056.5260070304,4283.11960147149,4569.08717491563,5104.44809742942,5573.84271916316,5951.87908924407,6560.47967201762,7322.71986885993,8120.63968724428,8609.42611390093,9367.09258686755,10274.4827454694,10798.561680692,11424.5851330612,12358.5180229628,13411.1119170158,14332.1367231987,15074.4883429924,14198.386270755,15714.4119484746,16995.5591864626,17684.0503773277,18940.3842233935,19435.4934104303,20364.7599656771,21197.1990880347,22196.2077459266,23365.1402064812,23887.0595538423,23952.8132191069,25455.6174843658,26191.6442615421,26680.2754448705,27399.6159477521,28100.0102759544,28737.4391706499,29467.124342556,30312.8888500809,31059.2668087927,31645.9498343307,31378.1579340648,32771.0724243229,33690.3788793046,34121.0211756766,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2543.59926351696,2680.86121521141,2822.63359634011,2995.64952029477,3021.35142613995,3163.47189486431,3279.02499043758,3520.62850699375,3739.17562318261,3890.17807271082,4009.12140760339,4219.06693858503,3990.94390114906,4429.87349503716,4666.3913779077,4888.63522764435,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,68591.7072405807,68673.3288572346,67066.7398498353,58987.7696963038,48324.5307174264,39840.7599309817,39811.7352388742,35866.60554377,36140.3244544664,38757.8066581846,29547.7548248932,22766.1031819434,19135.9122832081,19686.2017923291,19848.7792766845,18264.4443904523,19042.3787729438,19786.3644452903,17116.0655926444,20743.6867254266,20140.7833621894,14812.92001334,22382.8419489494,29323.8531051883,31946.4900872792,33156.8471720356,32417.9626222646,32152.4365708657,32306.6685512895,30798.0945469691,31341.9779145225,30573.4282591058,30702.21604281,35169.6333859206,37918.5403803743,40451.2549496189,41137.9697079252,41113.8691746555,39852.5126986897,35124.0852064802,32568.5149842886,33545.3460715444,33578.3308233506,32311.1795193025,31073.1534776392,29882.2126867068,29454.4421199637,27048.3705363937,26706.0190338255,26580.226300826,25541.50749746,26354.9456744811,26508.4604683157,24155.1872264077,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1022.86660449102,1036.71012984427,1153.02506583629,1160.67608073008,1203.47208279448,1089.90005451003,928.315623345335,784.564919201316,627.221059388758,587.298180667228,619.667835556358,671.250079627062,675.05831892302,689.414278205464,718.34290572247,749.423855336367,742.44300111832,786.350474964134,831.48218538698,820.709598923049,837.138026647346,900.028050315122,966.409971184817,981.220904665529,962.764789828724,1005.48326882132,985.8472865972,1069.78404438716,1088.58223445646,1105.65202996955,1128.31625263844,1157.18284932307,1175.0713690492,1201.87701429721,1093.32864588331,1132.5546781282,1212.17821410944,1264.17439486467,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,579.867782983835,592.627301998099,604.331788271833,579.022620522311,551.363163716143,611.822069881845,634.525297009385,643.410259077746,660.633861954064,680.964153708638,717.509245108717,749.234741728538,782.683156535545,819.205851313643,836.088098507116,881.634129609675,917.228038617529,954.123505414634,994.492241963795,1038.71192767783,1088.76034728831,1148.68153852071,1228.08927619923,1301.08597549864,1381.73754223953,1463.3379666846,1564.91068311647,1666.40086189871,1774.63585203672,1890.27861294875,2006.31195444447,2121.01339097363,2234.76098741846,2351.57441747595,2459.97874636195,2554.95638019245,2529.74622698761,2556.58912640405,2589.05015191628,2648.88726608035,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7622.69843955032,6694.19910155276,4607.11390600301,4464.72124061395,4639.50576165125,4661.66851148723,4822.90396636409,5317.98018252187,5719.98922340219,5929.26760970467,6336.38310612599,6833.4352857494,7443.22938820575,8149.00194474603,8957.23390372866,10106.2624634001,11507.4646780972,12810.0407808465,12506.694495072,10675.4252448647,10500.8666389182,11018.5153747356,11971.0108776675,12353.5388527084,12731.6774205863,13321.9753140616,13787.3367216588,14382.8613400359,15120.0696016293,15328.3861531528,14900.7294732334,16070.8728743971,16406.6490572974,16703.9018520982,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3934.02937659685,2218.62643641084,2752.72442253257,4031.19474543924,4595.5808332577,4992.69878232449,5301.41584672248,5542.2265103529,6054.52911921482,6008.75855385657,6120.45672717024,5982.41788354308,5958.97836750301,6085.76041420146,6207.24133893746,6319.76518298647,6633.75258002393,6707.18024635316,6696.37428200596,7179.34520092306,7701.29823027979,8375.48851252821,8955.54336184707,8936.20027462737,8920.8056984673,8443.53856528784,7830.4151113336,7714.1099998804,8019.1416913426,8305.57405425721,8388.7235123835,8064.04873416236,6440.82843092922,5973.41933892988,5909.03651555028,..,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Lesotho,LSO,262.740430477896,259.766244822179,290.783296423173,312.241145215823,328.198191287611,325.590538885237,314.05528569707,336.08707480963,322.801616409112,316.095837742896,311.547635974626,316.016165909906,304.474412653521,371.74336550207,398.583050725907,333.011647916614,358.129667050375,423.805354129932,487.351455588325,487.16604508229,460.201617282317,450.102526288964,456.70895712652,452.520331729117,464.085693764499,462.892172294155,472.432855957162,465.473147313833,494.921891483579,513.106302889949,533.824964193999,560.884905718596,590.008212092485,601.55791413154,628.960051227201,641.758711944969,670.469581774155,689.806218455005,696.935973937753,698.441087182066,725.263668707773,752.243212493971,760.033443180306,798.540500554454,817.793597897186,853.960500629797,893.750686627156,927.26863327342,971.881366821351,952.747929746529,995.233432451681,1031.99721564343,1086.39034816283,1093.95323489272,1100.04993684215,1121.19851342518,1147.58748801671,1097.82166812752,1068.44462913373,1040.99351014117,944.834118658555,955.221236301503,967.51928598325,974.382482849023,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Liberia,LBR,2444.31469526757,2443.49659480131,2415.69266041905,2409.4954202823,2470.56791446524,2524.01173421628,2650.22595716575,2758.08976875735,2816.84664683349,2945.89004216618,3062.76012670052,3133.08794246405,3181.18745918364,3029.07698774212,3089.60241101354,2902.91706211827,2974.92235227576,2938.3808063932,2991.43152973263,2999.25307157856,2792.03699789523,2653.14625045204,2514.92132162384,2394.57437804073,2272.71154024111,2185.92809767452,2085.95288219421,2005.365759545,1908.45304051582,1360.08049123405,754.134009462384,735.180658658157,450.538677691808,290.388920233659,227.742776021788,216.093554614513,235.435058248512,449.286058616964,528.670341826706,609.040903258705,754.850917360951,754.422355762017,762.716393927064,528.567395543421,535.995882066218,539.665378841936,551.377446611852,574.609394348543,591.185378141907,603.256211077605,621.783295071575,646.908727016597,674.360011422232,717.007280358975,707.157694930142,692.590082351257,668.031513175601,671.260899835355,665.875439637137,636.699384824869,605.025475431411,621.927983063426,638.005183858289,653.329188343162,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Libya,LBY,2818.01054981575,2971.84367839673,3777.5309453831,4893.76778426124,6843.4814499726,8525.2050717474,9863.91368888797,10676.1021152589,13891.9893383714,15230.4046797114,15460.2338332372,14161.8807376114,14950.5563277566,14659.8970274195,17044.2198549165,16770.0269191519,19473.6763289922,20018.4295248634,19521.5919192401,20077.740120192,19090.5503735732,14587.3858912799,14580.8924435817,14242.6127542805,13328.5893545722,13975.0974777952,12022.664788855,9976.13024516634,10458.6701898418,10940.1407021471,11085.9439949716,12541.6926152482,11949.2275026865,11274.3452230872,11280.3829303475,10839.2802241884,10891.8055687803,11284.7780739062,10722.8700734717,10643.1452796026,10853.8059516526,10467.8776146012,10170.3095776338,11267.0627623548,11529.1086646221,12628.896152656,13176.7758911904,13712.9602583972,13403.0004645911,12549.0854345521,12913.9334939386,6569.59477578957,12599.258882136,10126.314927806,7644.24843947404,7458.48917756374,7236.16409923502,9435.60060040046,10020.9165751361,8768.4104874586,6102.79864032512,7733.39007562927,7008.20648391963,7633.45142779936,..
GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,167187.15730982,..,..,..,..,..,..,..,..,..
